shortlist_priority_rank,record_index,electrode_uid,battery_formula,formula_charge,formula_discharge,framework_formula,coarse_family,chemical_system_uid,average_voltage,capacity_grav,energy_grav,max_delta_volume,stability_worst,case_screen_pass,computed_pareto_member,predicted_pareto_member,computed_target_score,predicted_transfer_score,uncertainty_penalty_norm,ad_penalty_norm,final_triage_score,mc_score_mean,rank_median_mc,rank_iqr_mc,top10_probability_mc,top20_probability_mc,top30_probability_mc,prediction_coverage_n_targets,high_uncertainty_flag,out_of_domain_flag,case_study_do_not_overclaim_flag,pred_average_voltage,unc_tree_std_average_voltage,conf_lower_average_voltage,conf_upper_average_voltage,conf_width_average_voltage,ad_flag_average_voltage,pred_capacity_grav,unc_tree_std_capacity_grav,conf_lower_capacity_grav,conf_upper_capacity_grav,conf_width_capacity_grav,ad_flag_capacity_grav,pred_energy_grav,unc_tree_std_energy_grav,conf_lower_energy_grav,conf_upper_energy_grav,conf_width_energy_grav,ad_flag_energy_grav,pred_max_delta_volume,unc_tree_std_max_delta_volume,conf_lower_max_delta_volume,conf_upper_max_delta_volume,conf_width_max_delta_volume,ad_flag_max_delta_volume,pred_stability_worst,unc_tree_std_stability_worst,conf_lower_stability_worst,conf_upper_stability_worst,conf_width_stability_worst,ad_flag_stability_worst
231,Na_000125,el_be03cdec6202f30e,Na0-1Cr(SiO3)2,Cr(SiO3)2,NaCr(SiO3)2,Cr(SiO3)2,silicate_like,Cr-O-Si,4.195462576551723,117.98853360251267,495.0164771915573,0.044874089842316,0.109324405555545,False,False,False,0.48580809547752557,0.5039589824795642,0.16709282070845755,0.0,0.1853696158381829,0.19619129318691386,227.5,30.0,0.0,0.0,0.0,5,False,False,True,4.117478016780426,0.7568127567676916,2.947533619649556,5.287422413911296,2.33988879426174,in_domain,130.14498335214503,45.21958173234224,61.93321564050137,198.3567510637887,136.42353542328732,in_domain,514.8166347446705,178.7762550079262,237.6843127821604,791.9489567071807,554.2646439250204,in_domain,0.0666549296758054,0.100566219517241,-0.0322219113753252,0.1655317707269362,0.1977536821022614,in_domain,0.0950019175528405,0.051935156999202,-0.0141459951784752,0.2041498302841563,0.2182958254626315,in_domain
232,Na_000341,el_115fb0574ba141f0,Na0-1FeP2O7,FeP2O7,NaFeP2O7,FeP2O7,polyanion_phosphate_like,Fe-O-P,6.166819841551717,106.02770516065304,653.8537559389105,0.005938638148701,0.172784119166673,False,True,False,0.5698793800696087,0.0,,0.5,-0.06355427896867608,0.19200146672831528,229.0,14.0,0.0,0.0,0.0,0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Na_000046,el_0097b7a1dbe52f92,Na0-1Bi(PO3)4,Bi(PO3)4,NaBi(PO3)4,Bi(PO3)4,polyanion_phosphate_like,Bi-O-P,5.355895026551711,48.92048724307735,262.01299432168435,0.006335109714154,0.041169870441217,False,True,True,0.43124036071994715,0.4218882446601221,0.0,0.0,0.18390787242103118,0.1909372340923469,231.0,25.25,0.0,0.0,0.0,5,False,False,True,5.269509550996894,0.4263367889347668,4.099565153866024,6.439453948127763,2.3398887942617392,in_domain,52.78265443782973,12.946238886562952,-15.429113273813924,120.9944221494734,136.42353542328732,in_domain,271.1932786363751,60.4505546776137,-5.9390433261350495,548.3256005988853,554.2646439250204,in_domain,0.032688819608054,0.0331629716386006,-0.0661880214430766,0.1315656606591848,0.1977536821022614,in_domain,0.0471518147310379,0.0286028894923105,-0.0619960980002777,0.1562997274623537,0.2182958254626315,in_domain
234,Na_000314,el_fc275d2f32d158ac,Na0-1V(NF3)2,V(NF3)2,NaV(NF3)2,V(NF3)2,halide_or_fluoride_like,F-N-V,6.389759226551721,124.11823077955326,793.0856103069262,0.188305545215806,1.18511686888889,False,False,False,0.596080448249839,0.0,,0.5,-0.08176379828757241,0.1863580326699486,232.0,12.0,0.0,0.0,0.0,0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Na_000287,el_921ba679caa58895,Na2-3.5CoO3,Na2CoO3,Na7(CoO3)2,CoO3,transition_metal_oxide_like,Co-O,2.179217496551723,214.53131452380896,467.5103941685254,0.013960694810336,0.1817881075,False,True,False,0.4430169306004989,0.4897500625164038,0.3605693797313393,0.0,0.17811098411872586,0.18429864296321302,233.0,29.0,0.0,0.0,0.0,5,False,False,True,3.264458629923039,1.0654208704140808,2.094514232792169,4.434403027053909,2.33988879426174,in_domain,165.62565029548955,72.0758358787681,97.41388258384588,233.8374180071332,136.42353542328732,in_domain,567.1534357114881,302.5286228097356,290.02111374897794,844.2857576739982,554.2646439250202,in_domain,0.0798002276098877,0.1089650389962672,-0.019076613441243,0.1786770686610184,0.1977536821022614,in_domain,0.1287892549537265,0.1088368524498053,0.0196413422224107,0.2379371676850422,0.2182958254626315,in_domain
236,Na_000237,el_6b4874ee112d2d0c,Na0-0.75WO3,WO3,Na3(WO3)4,WO3,transition_metal_oxide_like,O-W,2.076462611551727,80.70125394527919,167.57313652271353,0.108601232685251,0.022406434824603,True,False,False,0.2368842551035606,0.2015330340831735,0.3434242141355616,0.3,0.16468232728589666,0.18318151061888235,235.0,26.0,0.0,0.0,0.0,5,False,False,False,2.589097373790838,0.9794978623880672,1.419152976659968,3.759041770921708,2.33988879426174,borderline,74.01832162159829,60.4689553515222,5.80655390995463,142.23008933324195,136.42353542328732,in_domain,211.57184000751533,197.1803168646899,-65.56048195499483,488.7041619700255,554.2646439250203,borderline,0.05522406102048,0.0643957476448082,-0.0436527800306507,0.1541009020716107,0.1977536821022614,in_domain,0.089645393800926,0.1358566197749685,-0.0195025189303897,0.1987933065322417,0.2182958254626315,borderline
237,Na_000053,el_4ed9febffc1f91eb,Na0.5-1C,NaC2,NaC,C,organic_or_carbon_like,C,3.250765886551722,382.87316851318354,1244.631035078626,0.379247270287415,1.392371879482758,False,True,True,0.6500612709241378,0.4133527403487788,1.0,1.0,0.17853630507281254,0.18299251587790719,235.0,18.25,0.0,0.0,0.0,5,True,True,True,2.318931709817393,1.5782846928661232,1.1489873126865229,3.488876106948263,2.33988879426174,out_of_domain,401.2835505207736,284.44396208629115,333.07178280913,469.4953182324173,136.42353542328726,out_of_domain,452.13334750927095,320.1488400933092,175.0010255467608,729.2656694717812,554.2646439250204,out_of_domain,0.2905529740411236,0.5131675093091269,0.1916761329899929,0.3894298150922544,0.1977536821022615,out_of_domain,0.501821844408,0.4775726509348233,0.3926739316766843,0.6109697571393158,0.2182958254626315,out_of_domain
238,Na_000273,el_89158569cc823574,Na0-1K2MoCl6,K2MoCl6,K2NaMoCl6,K2MoCl6,halide_or_fluoride_like,Cl-K-Mo,2.331529446551723,65.39428903817266,152.4687105288141,0.105981700752469,0.034184043499999,True,False,False,0.21519615005410397,0.22479660329119444,0.15308191473576876,0.5,0.16881182412123816,0.18161979272923237,236.0,26.25,0.0,0.0,0.0,5,False,False,False,2.483543053993323,0.648977875249083,1.3135986568624531,3.653487451124193,2.33988879426174,borderline,67.193400596577,36.86709774458281,-1.018367115066653,135.40516830822065,136.42353542328732,borderline,162.30825036143372,112.66535005545134,-114.82407160107644,439.4405723239439,554.2646439250203,borderline,0.0800932107484908,0.0950804355893061,-0.0187836303026398,0.1789700517996215,0.1977536821022614,borderline,0.0449454116126649,0.0634513001227502,-0.0642025011186508,0.1540933243439806,0.2182958254626315,borderline
239,Na_000395,el_c7d8b7fdbcc527f5,Na0-1Ni2P3O10,Ni2P3O10,NaNi2P3O10,Ni2P3O10,polyanion_phosphate_like,Ni-O-P,4.774255881551728,68.1465450798183,325.34904365475245,0.045298644705215,0.054455641500001,False,False,True,0.44819686664589664,0.46610969697824717,0.07044125758705697,0.0,0.17721147817564137,0.17633153268426516,238.5,25.25,0.0,0.0,0.0,5,False,False,True,4.873927780652777,0.5972717773970861,3.703983383521907,6.043872177783648,2.339888794261741,in_domain,78.14342618282564,31.891021130142963,9.931658471181976,146.3551938944693,136.42353542328732,in_domain,348.60781654798484,143.71672319999965,71.47549458547468,625.740138510495,554.2646439250202,in_domain,0.0410891598076022,0.0607865092009576,-0.0577876812435284,0.139966000858733,0.1977536821022614,in_domain,0.0578486349496331,0.0302797751187759,-0.0512992777816825,0.1669965476809489,0.2182958254626315,in_domain
240,Na_000034,el_663592f6bb14dc2a,Na4-6B4Sb2SO16,Na4B4Sb2SO16,Na6B4Sb2SO16,B4Sb2SO16,sulfate_or_sulfur_oxoanion_like,B-O-S-Sb,2.051491209051722,75.20499399728025,154.28238406220797,0.051113367705172,0.072689870129321,True,False,False,0.16369986830730493,0.2558998501354211,0.20268909269029128,0.5,0.15665852773780925,0.1712931582759132,240.0,25.25,0.0,0.0,0.0,5,False,False,False,2.9988967431884404,0.9288698597473878,1.8289523460575705,4.16884114031931,2.33988879426174,borderline,73.75762611176773,37.43210196722752,5.545858400124075,141.9693938234114,136.42353542328732,borderline,247.70014969979525,154.26204760540404,-29.432172262714914,524.8324716623054,554.2646439250202,borderline,0.0676322307261372,0.0757200306819996,-0.0312446103249934,0.1665090717772679,0.1977536821022614,borderline,0.0823103248973999,0.078001931142277,-0.0268375878339158,0.1914582376287156,0.2182958254626315,borderline
241,Na_000176,el_9cdbe82694973445,Na0-1MnO2,MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,2.387015871551721,243.81248636564385,581.9842746372794,0.507699056682267,0.082664284375,False,False,False,0.47202416097360433,0.4812349412535776,0.38327795983605173,0.0,0.15596991841206875,0.1688916317221093,241.0,25.0,0.0,0.0,0.0,5,False,False,True,2.9645707834398305,0.8888389283892928,1.7946263863089604,4.1345151805707,2.33988879426174,in_domain,192.0166694080066,98.96695076243287,123.80490169636296,260.22843711965027,136.42353542328732,in_domain,580.8787636959947,300.99797844627744,303.7464417334846,858.011085658505,554.2646439250204,in_domain,0.1603107228100524,0.1831231269614582,0.0614338817589216,0.2591875638611831,0.1977536821022614,in_domain,0.1077063991030365,0.0933925126734386,-0.0014415136282791,0.2168543118343523,0.2182958254626315,in_domain
242,Na_000324,el_9d72bc13f4615a30,Na0-2LiFe(Si2O5)3,LiFe(Si2O5)3,Na2LiFe(Si2O5)3,LiFe(Si2O5)3,silicate_like,Fe-Li-O-Si,4.5699816103017135,103.62675219567404,473.5723518695231,0.026649669605583,0.106237505724635,False,False,True,0.488848189676521,0.45947395697979915,0.17120266957733063,0.5,0.16647280582070423,0.16711186792087065,243.0,28.0,0.0,0.0,0.0,5,False,False,True,4.510098316429665,0.9751869512284984,3.340153919298795,5.680042713560535,2.339888794261741,borderline,94.69663228716944,44.84656100355787,26.48486457552579,162.9083999988131,136.42353542328732,borderline,371.0152853467328,205.09204624935143,93.8829633842226,648.1476073092429,554.2646439250202,borderline,0.0607017816325264,0.0894831160854429,-0.0381750594186042,0.1595786226836572,0.1977536821022614,borderline,0.0783063875580893,0.0452021763696999,-0.0308415251732264,0.187454300289405,0.2182958254626315,borderline
243,Na_000323,el_8863d0b559f80baa,Na0-1Fe(GeO3)2,Fe(GeO3)2,NaFe(GeO3)2,Fe(GeO3)2,transition_metal_oxide_like,Fe-Ge-O,4.856140101551727,83.72554199107229,406.5829619869992,0.025502870259686,0.123370948425924,False,False,False,0.43750357792372974,0.4847463557197207,0.1899560873529185,0.0,0.15361510489837754,0.16063256089951247,246.0,27.0,0.0,0.0,0.0,5,False,False,True,4.459969383923552,0.7515433225683189,3.2900249867926816,5.629913781054421,2.33988879426174,in_domain,109.03017283142806,42.81285510008103,40.8184051197844,177.2419405430717,136.42353542328732,in_domain,497.18306707161855,197.32215207127456,220.0507451091084,774.3153890341287,554.2646439250202,in_domain,0.0864924825173359,0.0963937279997305,-0.0123843585337947,0.1853693235684666,0.1977536821022614,in_domain,0.1047182122550422,0.0640717406235159,-0.0044297004762734,0.213866124986358,0.2182958254626315,in_domain
244,Na_000112,el_8f0939ae7efbb2b3,Na0-0.5CrO2,CrO2,NaCr2O4,CrO2,transition_metal_oxide_like,Cr-O,3.876070849051725,140.33690224774546,543.9557758487077,0.068350413838443,0.175622504999983,False,False,False,0.5010604164051764,0.4767908640173645,0.37312198887024695,0.4,0.15164575685792858,0.16026110787902753,246.0,27.0,0.0,0.0,0.0,5,False,False,True,3.506293653425845,0.8763134801899451,2.336349256294975,4.676238050556715,2.33988879426174,borderline,169.0583049683519,81.84171502708625,100.84653725670825,237.2700726799956,136.42353542328732,borderline,506.3659083805927,206.2544235081589,229.2335864180825,783.4982303431028,554.2646439250203,borderline,0.1227865548678303,0.1376278147094069,0.0239097138166996,0.2216633959189611,0.1977536821022614,in_domain,0.1264770586327736,0.1227554544087958,0.0173291459014578,0.2356249713640893,0.2182958254626315,borderline
245,Na_000211,el_d0b2c2a817b97b1f,Na0-1TiO2,TiO2,NaTiO2,TiO2,transition_metal_oxide_like,O-Ti,1.043654076551721,260.5739420138076,271.9490568258624,0.140880503868658,0.178814235833332,False,True,True,0.3585280501964427,0.4535599754100948,0.36350134840367954,0.0,0.14362953061872108,0.1541519896982423,249.5,22.0,0.0,0.0,0.0,5,False,False,True,2.00187812384562,0.5586758666629276,0.83193372671475,3.17182252097649,2.33988879426174,in_domain,239.94674985691216,88.80650461809411,171.7349821452685,308.1585175685558,136.4235354232873,in_domain,506.4766158543536,251.41780736730485,229.34429389184345,783.6089378168638,554.2646439250203,in_domain,0.0931502535615274,0.1415363875212356,-0.0057265874896032,0.1920270946126582,0.1977536821022614,in_domain,0.1239946534891219,0.1197892614122868,0.0148467407578061,0.2331425662204376,0.2182958254626315,in_domain
246,Na_000390,el_06c36b987af4faa4,Na0-1Ni2P2O9,Ni2P2O9,NaNi2P2O9,Ni2P2O9,polyanion_phosphate_like,Ni-O-P,5.167370164051736,77.38964619993756,399.9009487800772,0.041536349589007,0.225696044038465,False,False,False,0.42232990880795085,0.5061132594188177,0.2544597580108431,0.0,0.15253184022139527,0.15135211432620807,250.0,22.0,0.0,0.0,0.0,5,False,False,True,4.882279507884232,0.7923710002994055,3.712335110753362,6.052223905015103,2.339888794261741,in_domain,110.13803750318344,42.58707947783627,41.9262697915398,178.34980521482711,136.42353542328732,in_domain,518.61375962061,207.5342048475141,241.48143765809988,795.7460815831203,554.2646439250204,in_domain,0.0577667695794196,0.0619584800448706,-0.041110071471711,0.1566436106305504,0.1977536821022614,in_domain,0.142820574000249,0.104892627592683,0.0336726612689332,0.2519684867315648,0.2182958254626315,in_domain
247,Na_000261,el_33859d12a00fecdd,Na0-1Ca9Mn(PO4)7,Ca9Mn(PO4)7,NaCa9Mn(PO4)7,Ca9Mn(PO4)7,polyanion_phosphate_like,Ca-Mn-O-P,4.632047936551718,24.28925892458944,112.50901168201489,0.00638725597874,0.019003265567122,False,True,True,0.419670171369677,0.3663499926389119,0.07178256477198727,0.1,0.1454021199175457,0.15044119340947695,249.0,22.0,0.0,0.0,0.0,5,False,False,True,4.032619334174717,0.810967831321994,2.8626749370438467,5.202563731305586,2.33988879426174,in_domain,33.43858648764507,24.35954094641649,-34.77318122399859,101.65035419928871,136.42353542328732,in_domain,155.2476265676627,144.99590844853807,-121.88469539484744,432.3799485301729,554.2646439250203,in_domain,0.0311277809254687,0.064548989251317,-0.0677490601256619,0.1300046219765994,0.1977536821022614,borderline,0.026309968686093,0.0249562995883945,-0.0828379440452227,0.1354578814174088,0.2182958254626315,in_domain
248,Na_000188,el_6e812f8fda38522c,Na0-1Mn2P2O9,Mn2P2O9,NaMn2P2O9,Mn2P2O9,polyanion_phosphate_like,Mn-O-P,4.670379339051724,79.10522321787923,369.4514001278579,0.028651339338013,0.052275500192309,False,False,False,0.4875627418313107,0.4306027650044748,0.1986504795500535,0.0,0.1512554493031003,0.14948779217745642,250.0,26.0,0.0,0.0,0.0,5,False,False,True,4.252137940941496,0.7717921143946334,3.0821935438106256,5.422082338072366,2.339888794261741,in_domain,91.47615083532595,41.54282142519563,23.264383123682293,159.68791854696963,136.42353542328732,in_domain,328.0563945378267,170.57349079074464,50.92407257531653,605.1887165003368,554.2646439250202,in_domain,0.0756272033528207,0.1068827463452508,-0.0232496376983099,0.1745040444039515,0.1977536821022614,in_domain,0.0673521628290752,0.0690309394841416,-0.0417957499022404,0.176500075560391,0.2182958254626315,in_domain
249,Na_000124,el_d10f3562d5aa8045,Na0-2Ti3Cr(PO4)6,Ti3Cr(PO4)6,Na2Ti3Cr(PO4)6,Ti3Cr(PO4)6,polyanion_phosphate_like,Cr-O-P-Ti,5.008353921551734,66.0619232140528,330.8614921943509,0.006301333238593,0.051036203985306,False,True,False,0.46406731399203505,0.36548408297336443,0.20732878245071848,0.0,0.1408584016873867,0.14806256537706744,252.0,30.0,0.0,0.0,0.0,5,False,False,True,3.323270959812425,0.9937773838985612,2.1533265626815554,4.493215356943296,2.33988879426174,in_domain,96.8003488441541,55.85124705214776,28.58858113251044,165.01211655579775,136.42353542328732,in_domain,300.3476991716394,204.2164579427588,23.21537720912925,577.4800211341496,554.2646439250204,in_domain,0.0569756659097518,0.0761757655899746,-0.0419011751413788,0.1558525069608826,0.1977536821022614,in_domain,0.0618255652313183,0.0618410711279424,-0.0473223474999973,0.1709734779626341,0.2182958254626315,in_domain
250,Na_000169,el_89482ed8f4da0d7f,Na0-1MgMn4O8,MgMn4O8,NaMgMn4O8,MgMn4O8,transition_metal_oxide_like,Mg-Mn-O,2.445934506551726,67.84461150338517,165.94347635972596,0.064200922216424,0.082000688392857,True,False,False,0.17301376222471043,0.14925180862308943,0.29563739198375394,0.0,0.12728126336248471,0.1461529892366358,253.0,19.0,0.0,0.0,0.0,5,False,False,False,2.4711043370504857,1.1045011903495563,1.3011599399196156,3.641048734181356,2.33988879426174,in_domain,67.3995204890512,37.93445933363573,-0.8122472225924611,135.61128820069484,136.42353542328732,in_domain,184.6916603223145,145.56633650790897,-92.44066164019566,461.82398228482464,554.2646439250203,in_domain,0.0842191107841623,0.1003272107513349,-0.0146577302669683,0.1830959518352931,0.1977536821022614,in_domain,0.1415230654626479,0.1136516485532805,0.0323751527313321,0.2506709781939636,0.2182958254626315,in_domain
251,Na_000185,el_f148f620f6a933e9,Na0-1Mn3P3O13,Mn3P3O13,NaMn3P3O13,Mn3P3O13,polyanion_phosphate_like,Mn-O-P,4.73886272155173,54.840449057907605,259.88135967367504,0.02320727606237,0.039883818421055,False,False,True,0.43354672725673776,0.41543221284706733,0.11851357346870585,0.0,0.14492970863859,0.14606295489251406,251.0,26.25,0.0,0.0,0.0,5,False,False,True,4.169024347078237,0.6811637249588681,2.9990799499473666,5.338968744209106,2.33988879426174,in_domain,75.53240173381168,33.73302582856756,7.320634022168022,143.74416944545533,136.42353542328732,in_domain,316.25266410318005,141.53433763511683,39.12034214066989,593.3849860656902,554.2646439250203,in_domain,0.0692074399023437,0.0984545301457916,-0.0296694011487869,0.1680842809534744,0.1977536821022614,in_domain,0.0578218323132772,0.0407694883863689,-0.0513260804180385,0.166969745044593,0.2182958254626315,in_domain
252,Na_000352,el_ae3c0ec0d9ae2f67,Na0-1Mo3P3O16,Mo3P3O16,NaMo3P3O16,Mo3P3O16,polyanion_phosphate_like,Mo-O-P,4.099200366551717,40.62545022730656,166.53186046310356,0.008132896886684,0.01828594,False,True,True,0.3947961786846119,0.37692012104776956,0.13780850970375244,0.0,0.13900382429734648,0.14310578523489514,254.0,26.0,0.0,0.0,0.0,5,False,False,True,3.7506486348825177,0.627355463832635,2.580704237751648,4.920593032013388,2.33988879426174,in_domain,75.81720275525005,36.20536229005681,7.605435043606391,144.02897046689372,136.42353542328732,in_domain,279.0134746213981,148.66234155358944,1.8811526588879133,556.1457965839082,554.2646439250203,in_domain,0.0298627347629439,0.0513858729891581,-0.0690141062881868,0.1287395758140746,0.1977536821022614,in_domain,0.0589843020687893,0.0643131728514499,-0.0501636106625264,0.168132214800105,0.2182958254626315,in_domain
253,Na_000241,el_9ec74ff2ea708397,Na0-1TiS2,TiS2,NaTiS2,TiS2,sulfide_like,S-Ti,1.5374763665517222,198.54894882157072,305.2643164168524,0.146015961919879,0.006389345,False,True,True,0.4464890488308818,0.3348916236426654,0.2414124825487091,0.0,0.1371365536601737,0.14276663069183304,253.0,27.25,0.0,0.0,0.0,5,False,False,True,1.846341674455624,0.4078847245781452,0.6763972773247537,3.016286071586494,2.33988879426174,in_domain,146.6912198487208,75.20107837821901,78.47945213707715,214.9029875603645,136.42353542328732,in_domain,270.72082500061646,138.94270633561416,-6.411496961893704,547.8531469631266,554.2646439250203,in_domain,0.086728027887307,0.1034653394324073,-0.0121488131638236,0.1856048689384377,0.1977536821022614,in_domain,0.0396541964195011,0.0944017620282267,-0.0694937163118145,0.1488021091508169,0.2182958254626315,in_domain
254,Na_000166,el_4bd3e2982dff52ef,Na0-2MgMn4O8,MgMn4O8,Na2MgMn4O8,MgMn4O8,transition_metal_oxide_like,Mg-Mn-O,3.827439061551718,128.22696045645176,490.7808771950711,0.007685542946047,0.516739628317314,False,True,False,0.4780953069595743,0.42762247768354117,0.510008786607442,0.4,0.1409724758929554,0.14116733234517426,254.0,23.0,0.0,0.0,0.0,5,False,False,True,2.8806029060862115,1.0498600874058213,1.7106585089553414,4.050547303217082,2.33988879426174,borderline,166.91905574468657,73.07005217199959,98.70728803304289,235.1308234563302,136.42353542328732,borderline,511.87538386464695,293.06354796333903,234.7430619021368,789.0077058271571,554.2646439250203,borderline,0.1180365481052545,0.1220144579542953,0.0191597070541237,0.2169133891563852,0.1977536821022614,borderline,0.213723903890751,0.184950643881979,0.1045759911594353,0.3228718166220668,0.2182958254626315,in_domain
255,Na_000330,el_b55d752676773cb6,Na0-0.5FeO2,FeO2,Na(FeO2)2,FeO2,transition_metal_oxide_like,Fe-O,3.842003831551725,134.8995169529954,518.2844610078853,0.095778025025538,0.258179855833334,False,False,False,0.4734333371112398,0.45881786547507253,0.4808535710011103,0.0,0.140661826903774,0.14007759361881755,254.0,22.0,0.0,0.0,0.0,5,False,False,True,4.034021098712078,0.7827503733528062,2.864076701581208,5.203965495842947,2.33988879426174,in_domain,131.9256583628249,56.26947251426276,63.71389065118123,200.1374260744685,136.42353542328732,in_domain,442.6252093272222,245.4677088655096,165.49288736471203,719.7575312897324,554.2646439250203,in_domain,0.081763426872098,0.1047773320968847,-0.0171134141790327,0.1806402679232287,0.1977536821022614,in_domain,0.1963246197068898,0.216845481647811,0.087176706975574,0.3054725324382055,0.2182958254626315,in_domain
256,Na_000409,el_a05ab99a2a3b4017,Na0-1V3P3O13,V3P3O13,NaV3P3O13,V3P3O13,polyanion_phosphate_like,O-P-V,4.892302771551703,56.21967852411358,275.04368905926657,0.009142184755865,0.071252842368416,False,False,True,0.39830075743883464,0.4258405192763173,0.11850622612347912,0.0,0.13375320095440968,0.13347103574572675,257.0,23.0,0.0,0.0,0.0,5,False,False,True,4.188635007972171,0.9013512094003228,3.018690610841301,5.3585794051030415,2.339888794261741,in_domain,80.91093515139022,36.39476928210442,12.69916743974656,149.12270286303388,136.42353542328732,in_domain,308.4860025010188,132.24148913046753,31.353680538508627,585.618324463529,554.2646439250204,in_domain,0.0584398508074258,0.0876783004035732,-0.0404369902437048,0.1573166918585566,0.1977536821022614,in_domain,0.0563908340469391,0.0349452292170335,-0.0527570786843766,0.1655387467782548,0.2182958254626315,in_domain
257,Na_000180,el_67b40194b98b8391,Na0-9Mn15O32,Mn15O32,Na9Mn15O32,Mn15O32,transition_metal_oxide_like,Mn-O,3.563120582107277,156.33161218606645,557.0283850141863,0.178007327116497,0.121703711861702,False,False,False,0.46991627948784054,0.38660336882827656,0.24205983407553155,0.0,0.1209102516977208,0.13241107514342115,257.0,24.0,0.0,0.0,0.0,5,False,False,True,3.985469316880188,0.8276631525636725,2.815524919749318,5.155413714011058,2.33988879426174,in_domain,112.4814436418134,59.60658781959653,44.26967593016974,180.69321135345703,136.42353542328732,in_domain,329.8536752431588,209.55215957991007,52.72135328064866,606.985997205669,554.2646439250204,in_domain,0.0976184745150465,0.1404638748445585,-0.0012583665360842,0.1964953155661772,0.1977536821022614,in_domain,0.0962576389687227,0.065762122282616,-0.0128902737625929,0.2054055517000385,0.2182958254626315,in_domain
258,Na_000229,el_dd39ade24cc3c81d,Na0-0.5VO2,VO2,NaV2O4,VO2,transition_metal_oxide_like,O-V,2.914199829051721,141.90410728551464,413.5369251931839,0.071320331204315,0.137107377916667,False,False,False,0.3730536530213574,0.4841495040179796,0.21984841955559997,0.0,0.12255051549436569,0.13202558081782612,258.5,27.0,0.0,0.0,0.0,5,False,False,True,2.9694593514837404,0.6420861708093908,1.7995149543528703,4.13940374861461,2.33988879426174,in_domain,173.97987813834615,79.25184267766511,105.76811042670248,242.1916458499898,136.42353542328732,in_domain,543.1944442850227,217.76376826697785,266.0621223225125,820.3267662475328,554.2646439250202,in_domain,0.0700814139257424,0.1158863104404475,-0.0287954271253882,0.1689582549768732,0.1977536821022614,in_domain,0.0904244055773471,0.057628984209163,-0.0187235071539685,0.1995723183086629,0.2182958254626315,in_domain
259,Na_000288,el_2bc70cf60c9873b4,Na4-5CoO4,Na4CoO4,Na5CoO4,CoO4,transition_metal_oxide_like,Co-O,1.6768774440517231,112.6682425937266,188.93083466636773,0.039441618947962,0.000123252749986,False,True,False,0.33245372399859435,0.4395509462554804,0.21353679767904155,0.0,0.11458989375359116,0.1271045302959884,261.0,27.0,0.0,0.0,0.0,5,False,False,True,3.3443141218679875,0.8711789687017916,2.174369724737117,4.514258518998858,2.339888794261741,in_domain,135.1378199734175,67.14621144849855,66.92605226177383,203.34958768506115,136.42353542328732,in_domain,480.39534641261855,206.79645801394332,203.2630244501084,757.5276683751288,554.2646439250204,in_domain,0.0648198508651024,0.0921856724559487,-0.0340569901860282,0.1636966919162331,0.1977536821022614,in_domain,0.0920364264238324,0.0594384401498379,-0.0171114863074833,0.2011843391551481,0.2182958254626315,in_domain
260,Na_000195,el_a1dd94c5e0e0b414,Na0-1Mn(SiO3)2,Mn(SiO3)2,NaMn(SiO3)2,Mn(SiO3)2,silicate_like,Mn-O-Si,3.820904876551725,116.47995908663056,445.0588436946522,0.090055743507113,0.109417794166667,False,False,False,0.4210656640296834,0.41866537444486707,0.24520257147323296,0.0,0.11316681302515375,0.1267054786602934,261.0,27.0,0.0,0.0,0.0,5,False,False,True,3.877531760154694,0.7613879865900564,2.707587363023824,5.047476157285564,2.33988879426174,in_domain,109.35445724233612,48.18751950270647,41.14268953069247,177.56622495397977,136.42353542328732,in_domain,424.479635776897,195.0293897963061,147.34731381438684,701.6119577394072,554.2646439250204,in_domain,0.0925283373063849,0.1208994378179988,-0.0063485037447457,0.1914051783575157,0.1977536821022614,in_domain,0.0927236162862421,0.0832987913206273,-0.0164242964450736,0.2018715290175578,0.2182958254626315,in_domain
261,Na_000381,el_5fb9b47645d6cc1f,Na0-0.5NiO2,NiO2,Na(NiO2)2,NiO2,transition_metal_oxide_like,Ni-O,4.03211453655172,131.13927870525015,528.7685919803466,0.187944888656776,0.212661544027778,False,False,False,0.46180215848161726,0.43004849934868633,0.5135719930832945,0.0,0.12051847643863889,0.12288916469032919,263.0,22.25,0.0,0.0,0.0,5,False,False,True,3.7342811769510753,0.8120652382119052,2.564336779820205,4.904225574081945,2.33988879426174,in_domain,143.60448807526166,79.37882905981805,75.392720363618,211.8162557869053,136.42353542328732,in_domain,394.1925747904425,260.89901534495783,117.06025282793236,671.3248967529527,554.2646439250203,in_domain,0.0818182218617882,0.1131500691540858,-0.0170586191893424,0.180695062912919,0.1977536821022614,in_domain,0.1443027307623698,0.2329760204635205,0.0351548180310541,0.2534506434936856,0.2182958254626315,in_domain
