split_name,fold_id,record_index,framework_uid,working_ion,coarse_family,host_chemsys_no_working_ion
framework_groupkfold,0,K_000000,K|AgAsF6,K,halide_or_fluoride_like,Ag-As-F
framework_groupkfold,2,Li_001639,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001640,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001641,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001642,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001643,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001644,Li|CoSiO5,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001645,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001646,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001648,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001649,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001650,Li|CoSiO4,Li,silicate_like,Co-O-Si
framework_groupkfold,2,Li_001652,Li|Co3SnO8,Li,transition_metal_oxide_like,Co-O-Sn
framework_groupkfold,2,Li_001654,Li|Co3TeO8,Li,transition_metal_oxide_like,Co-O-Te
framework_groupkfold,2,Li_001655,Li|Co3TeO8,Li,transition_metal_oxide_like,Co-O-Te
framework_groupkfold,2,Li_001657,Li|Co3TeO8,Li,transition_metal_oxide_like,Co-O-Te
framework_groupkfold,2,Li_001660,Li|Ti2Co3O10,Li,transition_metal_oxide_like,Co-O-Ti
framework_groupkfold,2,Li_001663,Li|Ti(CoO3)2,Li,transition_metal_oxide_like,Co-O-Ti
framework_groupkfold,2,Li_001669,Li|VCoO4,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001672,Li|VCoO4,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001673,Li|VCoO4,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001676,Li|VCoO4,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001678,Li|V5CoO12,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001679,Li|V3(CoO6)2,Li,transition_metal_oxide_like,Co-O-V
framework_groupkfold,2,Li_001689,Li|Cr3(CuO6)2,Li,transition_metal_oxide_like,Cr-Cu-O
framework_groupkfold,2,Li_001691,Li|Cr3(CuO6)2,Li,transition_metal_oxide_like,Cr-Cu-O
framework_groupkfold,2,Li_001695,Li|EuCrO4,Li,transition_metal_oxide_like,Cr-Eu-O
framework_groupkfold,2,Li_001697,Li|CrF4,Li,halide_or_fluoride_like,Cr-F
framework_groupkfold,2,Li_001698,Li|CrF4,Li,halide_or_fluoride_like,Cr-F
framework_groupkfold,2,Li_001702,Li|NaCrF6,Li,halide_or_fluoride_like,Cr-F-Na
framework_groupkfold,2,Li_001704,Li|CrPO4F,Li,polyanion_phosphate_like,Cr-F-O-P
framework_groupkfold,2,Li_001705,Li|CrPO4F,Li,polyanion_phosphate_like,Cr-F-O-P
framework_groupkfold,2,Li_001706,Li|CrPO4F,Li,polyanion_phosphate_like,Cr-F-O-P
framework_groupkfold,2,Li_001710,Li|Mn3Cr2Fe3O16,Li,transition_metal_oxide_like,Cr-Fe-Mn-O
framework_groupkfold,2,Li_001711,Li|Mn3Cr3(FeO8)2,Li,transition_metal_oxide_like,Cr-Fe-Mn-O
framework_groupkfold,2,Li_001712,Li|MnCr2Fe3(PO4)6,Li,polyanion_phosphate_like,Cr-Fe-Mn-O-P
framework_groupkfold,2,Li_001721,Li|Cr2Fe5O12,Li,transition_metal_oxide_like,Cr-Fe-O
framework_groupkfold,2,Li_001722,Li|Cr(FeO3)2,Li,transition_metal_oxide_like,Cr-Fe-O
framework_groupkfold,2,Li_001727,Li|Cr3(FeO4)2,Li,transition_metal_oxide_like,Cr-Fe-O
framework_groupkfold,2,Li_001731,Li|Cr3Fe(PO4)6,Li,polyanion_phosphate_like,Cr-Fe-O-P
framework_groupkfold,2,Li_001732,Li|CrFe3(PO4)6,Li,polyanion_phosphate_like,Cr-Fe-O-P
framework_groupkfold,2,Li_001734,Li|Cr4GaS8,Li,sulfide_like,Cr-Ga-S
framework_groupkfold,2,Li_001746,Li|K2CrO4,Li,transition_metal_oxide_like,Cr-K-O
framework_groupkfold,2,Li_001747,Li|K2CrO4,Li,transition_metal_oxide_like,Cr-K-O
framework_groupkfold,2,Li_001754,Li|MgCr3Se2(SO6)4,Li,sulfate_or_sulfur_oxoanion_like,Cr-Mg-O-S-Se
framework_groupkfold,2,Li_001758,Li|Mn3NbCr2(PO4)6,Li,polyanion_phosphate_like,Cr-Mn-Nb-O-P
framework_groupkfold,2,Li_001767,Li|Mn4CrO8,Li,transition_metal_oxide_like,Cr-Mn-O
framework_groupkfold,2,Li_001779,Li|VH2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-H-O-V
framework_groupkfold,2,Li_001780,Li|TiH6(OF3)2,Li,oxyfluoride_or_fluoropolyanion_like,F-H-O-Ti
framework_groupkfold,2,Li_001782,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001784,Li|MnF8,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001786,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001792,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001797,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001799,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001804,Li|MnF8,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001806,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001815,Li|Mn2F9,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001820,Li|MnF3,Li,halide_or_fluoride_like,F-Mn
framework_groupkfold,2,Li_001829,Li|Mn2OF3,Li,oxyfluoride_or_fluoropolyanion_like,F-Mn-O
framework_groupkfold,2,Li_001831,Li|Mn2OF3,Li,oxyfluoride_or_fluoropolyanion_like,F-Mn-O
framework_groupkfold,2,Li_001840,Li|Mn2OF3,Li,oxyfluoride_or_fluoropolyanion_like,F-Mn-O
framework_groupkfold,2,Li_001841,Li|Mn5O7F,Li,oxyfluoride_or_fluoropolyanion_like,F-Mn-O
framework_groupkfold,2,Li_001842,Li|Mn3O5F3,Li,oxyfluoride_or_fluoropolyanion_like,F-Mn-O
framework_groupkfold,2,Li_001851,Li|MnPO4F,Li,polyanion_phosphate_like,F-Mn-O-P
framework_groupkfold,2,Li_001853,Li|MnVP2(O4F)2,Li,polyanion_phosphate_like,F-Mn-O-P-V
framework_groupkfold,2,Li_001854,Li|MnPO4F,Li,polyanion_phosphate_like,F-Mn-O-P
framework_groupkfold,2,Li_001855,Li|Mn2P2O7F2,Li,polyanion_phosphate_like,F-Mn-O-P
framework_groupkfold,2,Li_001856,Li|MnPO4F,Li,polyanion_phosphate_like,F-Mn-O-P
framework_groupkfold,2,Li_001863,Li|NiF3,Li,halide_or_fluoride_like,F-Ni
framework_groupkfold,2,Li_001864,Li|NiPO4F,Li,polyanion_phosphate_like,F-Ni-O-P
framework_groupkfold,2,Li_001866,Li|NiPO4F,Li,polyanion_phosphate_like,F-Ni-O-P
framework_groupkfold,2,Li_001870,Li|VPO4F,Li,polyanion_phosphate_like,F-O-P-V
framework_groupkfold,2,Li_001871,Li|VP2(O4F)2,Li,polyanion_phosphate_like,F-O-P-V
framework_groupkfold,2,Li_001874,Li|VPO4F,Li,polyanion_phosphate_like,F-O-P-V
framework_groupkfold,2,Li_001876,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001878,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001883,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001895,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001903,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001908,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001910,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001913,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001914,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001922,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001928,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001931,Li|V5O9F,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001933,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001935,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001936,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001938,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001941,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001944,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001948,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001954,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001955,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001961,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001965,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001967,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001969,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001971,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001972,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001975,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001976,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001981,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001982,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001983,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001986,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001988,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001991,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001994,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001996,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_001998,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002001,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002002,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002003,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002007,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002008,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002011,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002013,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002015,Li|V4OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002021,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002023,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002027,Li|V3OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002028,Li|V2OF5,Li,oxyfluoride_or_fluoropolyanion_like,F-O-V
framework_groupkfold,2,Li_002032,Li|Rb2VF6,Li,halide_or_fluoride_like,F-Rb-V
framework_groupkfold,2,Li_002036,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002040,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002042,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002045,Li|V2F7,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002049,Li|V2F7,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002055,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002064,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002069,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002073,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002074,Li|V2F7,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002079,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002080,Li|V2F7,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002083,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002084,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002089,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002090,Li|V2F7,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002095,Li|VFeP2(HO5)2,Li,polyanion_phosphate_like,Fe-H-O-P-V
framework_groupkfold,2,Li_002100,Li|FeP2HO8,Li,polyanion_phosphate_like,Fe-H-O-P
framework_groupkfold,2,Li_002101,Li|VF4,Li,halide_or_fluoride_like,F-V
framework_groupkfold,2,Li_002103,Li|K2FeO4,Li,transition_metal_oxide_like,Fe-K-O
framework_groupkfold,2,Li_002108,Li|LaFeTeO6,Li,transition_metal_oxide_like,Fe-La-O-Te
framework_groupkfold,2,Li_002110,Li|Mg(Fe5O8)2,Li,transition_metal_oxide_like,Fe-Mg-O
framework_groupkfold,2,Li_002126,Li|Mn5Fe3O16,Li,transition_metal_oxide_like,Fe-Mn-O
framework_groupkfold,2,Li_002129,Li|Mn13Fe3O32,Li,transition_metal_oxide_like,Fe-Mn-O
framework_groupkfold,2,Li_002130,Li|MnFe(PO4)2,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002131,Li|MnFe7(PO4)8,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002133,Li|MnFe(PO4)2,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002134,Li|MnFe(PO4)2,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002141,Li|MnFe(PO4)2,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002148,Li|MnFe(PO4)2,Li,polyanion_phosphate_like,Fe-Mn-O-P
framework_groupkfold,2,Li_002153,Li|Mn3Fe2Sb3O16,Li,transition_metal_oxide_like,Fe-Mn-O-Sb
framework_groupkfold,2,Li_002157,Li|Mn2Fe3P6WO24,Li,polyanion_phosphate_like,Fe-Mn-O-P-W
framework_groupkfold,2,Li_002160,Li|Na2Ti3Fe(PO4)6,Li,polyanion_phosphate_like,Fe-Na-O-P-Ti
framework_groupkfold,2,Li_002162,Li|Na3Fe5(SiO3)10,Li,silicate_like,Fe-Na-O-Si
framework_groupkfold,2,Li_002163,Li|Na2Fe(Si2O5)3,Li,silicate_like,Fe-Na-O-Si
framework_groupkfold,2,Li_002171,Li|NbFe5(PO4)6,Li,polyanion_phosphate_like,Fe-Nb-O-P
framework_groupkfold,2,Li_002174,Li|FeNi3O8,Li,transition_metal_oxide_like,Fe-Ni-O
framework_groupkfold,2,Li_002178,Li|Fe5(NiO6)2,Li,transition_metal_oxide_like,Fe-Ni-O
framework_groupkfold,2,Li_002180,Li|FeNi3O8,Li,transition_metal_oxide_like,Fe-Ni-O
framework_groupkfold,2,Li_002182,Li|Fe2Ni5O12,Li,transition_metal_oxide_like,Fe-Ni-O
framework_groupkfold,2,Li_002183,Li|Fe3Ni7O20,Li,transition_metal_oxide_like,Fe-Ni-O
framework_groupkfold,2,Li_002187,Li|Fe5Ni(PO4)6,Li,polyanion_phosphate_like,Fe-Ni-O-P
framework_groupkfold,2,Li_002190,Li|FeNi3(PO4)4,Li,polyanion_phosphate_like,Fe-Ni-O-P
framework_groupkfold,2,Li_002216,Li|Fe7O12,Li,transition_metal_oxide_like,Fe-O
framework_groupkfold,2,Li_002225,Li|Fe23O32,Li,transition_metal_oxide_like,Fe-O
framework_groupkfold,2,Li_002241,Li|Fe(PO3)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002244,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002247,Li|Fe3P3O11,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002251,Li|Fe(PO3)5,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002255,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002261,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002272,Li|Fe2P2O9,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002273,Li|Fe(PO3)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002280,Li|Fe9(PO4)8,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002283,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002295,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002300,Li|Fe3(P3O10)2,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002306,Li|Fe2(PO4)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002313,Li|FePO5,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002318,Li|Fe(PO3)3,Li,polyanion_phosphate_like,Fe-O-P
framework_groupkfold,2,Li_002320,Li|Fe5Sb(PO4)6,Li,polyanion_phosphate_like,Fe-O-P-Sb
framework_groupkfold,2,Li_002324,Li|FeSn(PO4)2,Li,polyanion_phosphate_like,Fe-O-P-Sn
framework_groupkfold,2,Li_002325,Li|Fe3Sb(PO4)6,Li,polyanion_phosphate_like,Fe-O-P-Sb
framework_groupkfold,2,Li_002333,Li|VFe(P2O7)2,Li,polyanion_phosphate_like,Fe-O-P-V
framework_groupkfold,2,Li_002347,Li|Ti3Fe3(SbO8)2,Li,transition_metal_oxide_like,Fe-O-Sb-Ti
framework_groupkfold,2,Li_002349,Li|Fe(SeO3)2,Li,transition_metal_oxide_like,Fe-O-Se
framework_groupkfold,2,Li_002352,Li|Fe(SiO3)2,Li,silicate_like,Fe-O-Si
framework_groupkfold,2,Li_002354,Li|Fe(SiO3)2,Li,silicate_like,Fe-O-Si
framework_groupkfold,2,Li_002358,Li|Fe(SiO3)2,Li,silicate_like,Fe-O-Si
framework_groupkfold,2,Li_002370,Li|Mo4P9O32,Li,polyanion_phosphate_like,Mo-O-P
framework_groupkfold,2,Li_002385,Li|Mo2P3O11,Li,polyanion_phosphate_like,Mo-O-P
framework_groupkfold,2,Li_002415,Li|Mo3S4,Li,sulfide_like,Mo-S
framework_groupkfold,2,Li_002420,Li|Sr2Ti6N2O11,Li,transition_metal_oxide_like,N-O-Sr-Ti
framework_groupkfold,2,Li_002428,Li|NbNi3O8,Li,transition_metal_oxide_like,Nb-Ni-O
framework_groupkfold,2,Li_002435,Li|Nb(PO3)4,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002436,Li|NbP4O13,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002438,Li|NbPO5,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002440,Li|Nb(PO3)4,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002442,Li|Nb(PO3)4,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002443,Li|NbPO5,Li,polyanion_phosphate_like,Nb-O-P
framework_groupkfold,2,Li_002464,Li|Nb4ZnO12,Li,transition_metal_oxide_like,Nb-O-Zn
framework_groupkfold,2,Li_002488,Li|Ni9O13,Li,transition_metal_oxide_like,Ni-O
framework_groupkfold,2,Li_002515,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002516,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002517,Li|Ni2(PO3)5,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002548,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002549,Li|Ni4P7O24,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002550,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002552,Li|Ni2P5O16,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002554,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002555,Li|Ni(PO3)3,Li,polyanion_phosphate_like,Ni-O-P
framework_groupkfold,2,Li_002560,Li|Ni3Sb(PO4)4,Li,polyanion_phosphate_like,Ni-O-P-Sb
framework_groupkfold,2,Li_002563,Li|Ni5Te(PO4)6,Li,polyanion_phosphate_like,Ni-O-P-Te
framework_groupkfold,2,Li_002565,Li|Ti2Ni(PO5)2,Li,polyanion_phosphate_like,Ni-O-P-Ti
framework_groupkfold,2,Li_002570,Li|V3Ni(PO4)4,Li,polyanion_phosphate_like,Ni-O-P-V
framework_groupkfold,2,Li_002573,Li|Ni(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Ni-O-S
framework_groupkfold,2,Li_002574,Li|Ni(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Ni-O-S
framework_groupkfold,2,Li_002579,Li|SiNiO4,Li,silicate_like,Ni-O-Si
framework_groupkfold,2,Li_002580,Li|Ni(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Ni-O-S
framework_groupkfold,2,Li_002581,Li|SiNiO4,Li,silicate_like,Ni-O-Si
framework_groupkfold,2,Li_002582,Li|SiNiO4,Li,silicate_like,Ni-O-Si
framework_groupkfold,2,Li_002590,Li|Ti3NiO8,Li,transition_metal_oxide_like,Ni-O-Ti
framework_groupkfold,2,Li_002591,Li|TiNi7O16,Li,transition_metal_oxide_like,Ni-O-Ti
framework_groupkfold,2,Li_002592,Li|V2NiO6,Li,transition_metal_oxide_like,Ni-O-V
framework_groupkfold,2,Li_002598,Li|Ni(PS3)2,Li,sulfide_like,Ni-P-S
framework_groupkfold,2,Li_002604,Li|RbVPO5,Li,polyanion_phosphate_like,O-P-Rb-V
framework_groupkfold,2,Li_002628,Li|SbPO5,Li,polyanion_phosphate_like,O-P-Sb
framework_groupkfold,2,Li_002635,Li|Sn2(PO4)3,Li,polyanion_phosphate_like,O-P-Sn
framework_groupkfold,2,Li_002651,Li|Sn2(PO4)3,Li,polyanion_phosphate_like,O-P-Sn
framework_groupkfold,2,Li_002662,Li|Ti(PO3)4,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002664,Li|Ti(PO3)4,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002667,Li|Ti(PO3)4,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002668,Li|Ti(PO3)4,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002669,Li|TiP2O7,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002673,Li|TiP2O7,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002674,Li|TiP2O7,Li,polyanion_phosphate_like,O-P-Ti
framework_groupkfold,2,Li_002699,Li|V3(PO4)4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002713,Li|V3(PO4)4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002718,Li|VPO4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002722,Li|VPO4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002723,Li|V4P9O32,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002726,Li|V2P3O11,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002727,Li|V3(PO4)4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002733,Li|VPO4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002744,Li|VPO4,Li,polyanion_phosphate_like,O-P-V
framework_groupkfold,2,Li_002758,Li|P5WO15,Li,polyanion_phosphate_like,O-P-W
framework_groupkfold,2,Na_000015,Na|CrAsCO7,Na,transition_metal_oxide_like,As-C-Cr-O
framework_groupkfold,2,Na_000017,Na|Cr2As(CO4)4,Na,transition_metal_oxide_like,As-C-Cr-O
framework_groupkfold,2,Na_000019,Na|Mn2As(CO4)4,Na,transition_metal_oxide_like,As-C-Mn-O
framework_groupkfold,2,Na_000020,Na|MnAsCO7,Na,transition_metal_oxide_like,As-C-Mn-O
framework_groupkfold,2,Na_000021,Na|NiAsCO7,Na,transition_metal_oxide_like,As-C-Ni-O
framework_groupkfold,2,Na_000022,Na|VAsCO7,Na,transition_metal_oxide_like,As-C-O-V
framework_groupkfold,2,Na_000026,Na|SiBiBO7,Na,silicate_like,B-Bi-O-Si
framework_groupkfold,2,Na_000027,Na|Bi2B4SO16,Na,sulfate_or_sulfur_oxoanion_like,B-Bi-O-S
framework_groupkfold,2,Na_000028,Na|BiBPO7,Na,polyanion_phosphate_like,B-Bi-O-P
framework_groupkfold,2,Na_000030,Na|FeBPO7,Na,polyanion_phosphate_like,B-Fe-O-P
framework_groupkfold,2,Na_000036,Na|Ba2(CuO2)3,Na,transition_metal_oxide_like,Ba-Cu-O
