working_ion,record_index,electrode_uid,raw_electrode_has_structure_like_field,any_linked_material_has_structure,record_has_any_structure_route
Li,Li_000972,el_3778e5fa6b5c37e4,True,True,True
Li,Li_000973,el_42676c23ea9ca31a,True,True,True
Li,Li_000974,el_fb485fd3ba3763bf,True,True,True
Li,Li_000975,el_4d19b97c41c9cecc,True,True,True
Li,Li_000976,el_df2dcca20eefc9a3,True,True,True
Li,Li_000977,el_f6c7113c77784a33,True,True,True
Li,Li_000978,el_f74f5e76e5ef55d1,True,True,True
Li,Li_000979,el_47b2a0ea918676a3,True,True,True
Li,Li_000980,el_927470fe0aeb4c5d,True,True,True
Li,Li_000981,el_1a238b717c5b3132,True,True,True
Li,Li_000982,el_4443d158e3a65f5c,True,True,True
Li,Li_000983,el_5485efb6931ec9f3,True,True,True
Li,Li_000984,el_1cf705596c1c9d5a,True,True,True
Li,Li_000985,el_93f40c136f2cdfef,True,True,True
Li,Li_000986,el_350f5660622bacf5,True,True,True
Li,Li_000987,el_66161ab27d48ee0b,True,True,True
Li,Li_000988,el_3af354dbcfd3cada,True,True,True
Li,Li_000989,el_b07d7e694f7709f7,True,True,True
Li,Li_000990,el_ffeb2b3ec742c2b9,True,True,True
Li,Li_000991,el_51f2a1042f538c74,True,True,True
Li,Li_000992,el_c7da60b914114c3a,True,True,True
Li,Li_000993,el_ed0e21f3de8a1737,True,True,True
Li,Li_000994,el_162eb64fe7a54346,True,True,True
Li,Li_000995,el_22d460a93c021de7,True,True,True
Li,Li_000996,el_43d66ddafcd4018d,True,True,True
Li,Li_000997,el_e62071a85324fa00,True,True,True
Li,Li_000998,el_c4870d5864092eb8,True,True,True
Li,Li_000999,el_88d70a8ec8048e35,True,True,True
Li,Li_001000,el_03730053c6e99cb6,True,True,True
Li,Li_001001,el_2ddec9f15bf3108a,True,True,True
Li,Li_001002,el_6246c3707b67a7c4,True,True,True
Li,Li_001003,el_85f07e0e130d578b,True,True,True
Li,Li_001004,el_63c1722b3f7704c4,True,True,True
Li,Li_001005,el_b1e65cff510dc3de,True,True,True
Li,Li_001006,el_ce08ca90a96ae9de,True,True,True
Li,Li_001007,el_e009215d5d52c9f7,True,True,True
Li,Li_001008,el_40c1e8d253bb5674,True,True,True
Li,Li_001009,el_d2e5c4c8478508b9,True,True,True
Li,Li_001010,el_d5c87f60906cb038,True,True,True
Li,Li_001011,el_9f820b0ac6b1b1d8,True,True,True
Li,Li_001012,el_a0eaedc222b07eb5,True,True,True
Li,Li_001013,el_2a349799895e680f,True,True,True
Li,Li_001014,el_575b16c4f0efe66b,True,True,True
Li,Li_001015,el_6267f885ba4059b9,True,True,True
Li,Li_001016,el_8af0fe90d053fb2f,True,True,True
Li,Li_001017,el_e08d6b70d81d2769,True,True,True
Li,Li_001018,el_06057ac69af0dff7,True,True,True
Li,Li_001019,el_937dd90db1d6cb42,True,True,True
Li,Li_001020,el_25fd06a81c1d874e,True,True,True
Li,Li_001021,el_69ba308538e8d7bb,True,True,True
Li,Li_001022,el_3e8392d95498d2ef,True,True,True
Li,Li_001023,el_4692b36a6c6ada9a,True,True,True
Li,Li_001024,el_5e7feff5c4cecf9a,True,True,True
Li,Li_001025,el_e30442a3346de5d5,True,True,True
Li,Li_001026,el_5f2c60b41c21ebfb,True,True,True
Li,Li_001027,el_ed7ca00644bd259b,True,True,True
Li,Li_001028,el_50f8bf1661e120ea,True,True,True
Li,Li_001029,el_700bc9a6ffe676a5,True,True,True
Li,Li_001030,el_1bb5ca783710d5e4,True,True,True
Li,Li_001031,el_fc4ac4591efb0464,True,True,True
Li,Li_001032,el_fbe1de20ff1c6ec0,True,True,True
Li,Li_001033,el_956f5c856d2631e5,True,True,True
Li,Li_001034,el_ad58b82f8cd563d6,True,True,True
Li,Li_001035,el_36a4ccf6a2027b69,True,True,True
Li,Li_001036,el_c837e6102d160686,True,True,True
Li,Li_001037,el_4f12ae41a174b960,True,True,True
Li,Li_001038,el_ad5b7ec26f2399e3,True,True,True
Li,Li_001039,el_3e1167d9b5fa0056,True,True,True
Li,Li_001040,el_a8fc92ac9695e64b,True,True,True
Li,Li_001041,el_f381634212f43955,True,True,True
Li,Li_001042,el_721d090326b65a65,True,True,True
Li,Li_001043,el_4dd3243713bfd541,True,True,True
Li,Li_001044,el_24f3d8e3f2a68e3a,True,True,True
Li,Li_001045,el_cc20a7366241ba88,True,True,True
Li,Li_001046,el_6780e0f7d1155996,True,True,True
Li,Li_001047,el_3ccbe4910d3b285e,True,True,True
Li,Li_001048,el_5a1a09aa3c0692db,True,True,True
Li,Li_001049,el_0ebd5319572add13,True,True,True
Li,Li_001050,el_af70260a655b0948,True,True,True
Li,Li_001051,el_ff9ac199fb8844d2,True,True,True
Li,Li_001052,el_2275c4819a55e25b,True,True,True
Li,Li_001053,el_e05ab93c82f7357f,True,True,True
Li,Li_001054,el_ed3cf282c6d1c608,True,True,True
Li,Li_001055,el_980bb789f7ceb579,True,True,True
Li,Li_001056,el_39e09e470ea9cb61,True,True,True
Li,Li_001057,el_32668e6f59ffd385,True,True,True
Li,Li_001058,el_05ea5bf3d269af8c,True,True,True
Li,Li_001059,el_98dc03a377c770f2,True,True,True
Li,Li_001060,el_cda1c442d4ce7c8d,True,True,True
Li,Li_001061,el_2c23966f95b62532,True,True,True
Li,Li_001062,el_0f91b317368fb6ba,True,True,True
Li,Li_001063,el_9bcbec0f1133b3f9,True,True,True
Li,Li_001064,el_f7f94e2e76efad72,True,True,True
Li,Li_001065,el_9d2a5bed3add7c79,True,True,True
Li,Li_001066,el_a53594c811a61c09,True,True,True
Li,Li_001067,el_3eac87f7c87ccf48,True,True,True
Li,Li_001068,el_33ffd3dc95c18bac,True,True,True
Li,Li_001069,el_468a214aa5f8be09,True,True,True
Li,Li_001070,el_9239845c1c88513d,True,True,True
Li,Li_001071,el_b073bf6764d12d7a,True,True,True
Li,Li_001072,el_3f498671ce7d1d79,True,True,True
Li,Li_001073,el_59e641280012c453,True,True,True
Li,Li_001074,el_8e0f91fd3a79e4ef,True,True,True
Li,Li_001075,el_36d9526d52320ab7,True,True,True
Li,Li_001076,el_cd96a0abc0c98621,True,True,True
Li,Li_001077,el_f45c2310d7f282a8,True,True,True
Li,Li_001078,el_e8c1488179c1576f,True,True,True
Li,Li_001079,el_6f451375119e8cd4,True,True,True
Li,Li_001080,el_6346eb1d3bfe5b1a,True,True,True
Li,Li_001081,el_e9363e68206d9fc4,True,True,True
Li,Li_001082,el_f678f7df637f1e9c,True,True,True
Li,Li_001083,el_7b15ec9d2702337a,True,True,True
Li,Li_001084,el_3dd76e0b67777edb,True,True,True
Li,Li_001085,el_0725777946ed8913,True,True,True
Li,Li_001086,el_412561164aa35cdf,True,True,True
Li,Li_001087,el_9cae0a3b595b70a2,True,True,True
Li,Li_001088,el_76bd79985f9c61bc,True,True,True
Li,Li_001089,el_4504272053a1bfe4,True,True,True
Li,Li_001090,el_4f0f4c88426dd1a3,True,True,True
Li,Li_001091,el_043cb0d68f14a148,True,True,True
Li,Li_001092,el_81ba9cc267937849,True,True,True
Li,Li_001093,el_176a11fdd51ade03,True,True,True
Li,Li_001094,el_2979e9577619a1e7,True,True,True
Li,Li_001095,el_d65f7e7bfeec15bf,True,True,True
Li,Li_001096,el_68e630d0d3d8726b,True,True,True
Li,Li_001097,el_5a56cbb19a9c552d,True,True,True
Li,Li_001098,el_7f41de5b2ff121c3,True,True,True
Li,Li_001099,el_5ae62dd489504946,True,True,True
Li,Li_001100,el_1882ca0af3eb782e,True,True,True
Li,Li_001101,el_37311a812a90b42a,True,True,True
Li,Li_001102,el_94e9fc814c7bd8b4,True,True,True
Li,Li_001103,el_0f859a028c2f2904,True,True,True
Li,Li_001104,el_bbf54ab94d6e3ef4,True,True,True
Li,Li_001105,el_760310da85b586da,True,True,True
Li,Li_001106,el_ba3745c09ca61cce,True,True,True
Li,Li_001107,el_01eba284c44c34b6,True,True,True
Li,Li_001108,el_15ca6d5f74c3b5e0,True,True,True
Li,Li_001109,el_f0605759cbbf5afe,True,True,True
Li,Li_001110,el_3760835699ca070c,True,True,True
Li,Li_001111,el_c359c908144455f6,True,True,True
Li,Li_001112,el_d6dee5c9341fb1f6,True,True,True
Li,Li_001113,el_2074e969932651ee,True,True,True
Li,Li_001114,el_31f8461feee4a82c,True,True,True
Li,Li_001115,el_7f68b96183b24255,True,True,True
Li,Li_001116,el_6371647c3071c49a,True,True,True
Li,Li_001117,el_a09a88a6f6692189,True,True,True
Li,Li_001118,el_c1d1932f68e30a09,True,True,True
Li,Li_001119,el_5fa2aff8dec974a8,True,True,True
Li,Li_001120,el_85ab714845c18845,True,True,True
Li,Li_001121,el_d84ae7ed88e20fc7,True,True,True
Li,Li_001122,el_91a44699290bfc3c,True,True,True
Li,Li_001123,el_116580febc0af6b9,True,True,True
Li,Li_001124,el_bad69ed63bb17bb3,True,True,True
Li,Li_001125,el_80b7c8d317d2c7d2,True,True,True
Li,Li_001126,el_3185f97558b4d508,True,True,True
Li,Li_001127,el_5071dfa04ca5bad2,True,True,True
Li,Li_001128,el_6d8758ab103fb355,True,True,True
Li,Li_001129,el_e4eda3a8bbf61188,True,True,True
Li,Li_001130,el_9c583a9295902d66,True,True,True
Li,Li_001131,el_ff707703c7173833,True,True,True
Li,Li_001132,el_dd7c9d0867ba253f,True,True,True
Li,Li_001133,el_b3cec43beb0f12dd,True,True,True
Li,Li_001134,el_c560da26fce8a1d3,True,True,True
Li,Li_001135,el_08538f9513d941e5,True,True,True
Li,Li_001136,el_81c2aa00ff48cb3c,True,True,True
Li,Li_001137,el_1e04cbd4a207095d,True,True,True
Li,Li_001138,el_7b0d35dfba2b6e47,True,True,True
Li,Li_001139,el_ac553aa28c264e25,True,True,True
Li,Li_001140,el_fcd1f4f58b575c4b,True,True,True
Li,Li_001141,el_39a990f831c6fe2c,True,True,True
Li,Li_001142,el_a9477f112bd57feb,True,True,True
Li,Li_001143,el_11298c0dc6f16687,True,True,True
Li,Li_001144,el_5c9b6bcd77bd2fe9,True,True,True
Li,Li_001145,el_10512156d9a30e63,True,True,True
Li,Li_001146,el_7799f888777f6f48,True,True,True
Li,Li_001147,el_58dda6b595d39d41,True,True,True
Li,Li_001148,el_851cd653fb26851f,True,True,True
Li,Li_001149,el_4680ed3a6b7cb3ec,True,True,True
Li,Li_001150,el_67f99be82196b06e,True,True,True
Li,Li_001151,el_e4c6d179bfb1c7e2,True,True,True
Li,Li_001152,el_c4f59b55e6fd61bc,True,True,True
Li,Li_001153,el_13c024e84a18c401,True,True,True
Li,Li_001154,el_5495fcda7d4ee4f5,True,True,True
Li,Li_001155,el_4888c97e0dd66a9f,True,True,True
Li,Li_001156,el_e6a53e0f6075cda8,True,True,True
Li,Li_001157,el_8571b136ae620def,True,True,True
Li,Li_001158,el_a05adf94bb74ee83,True,True,True
Li,Li_001159,el_2ffe10e43a446b35,True,True,True
Li,Li_001160,el_5073e2bdfd8e2182,True,True,True
Li,Li_001161,el_c0fdb3e6283aaab6,True,True,True
Li,Li_001162,el_8cfe1725e36d4f53,True,True,True
Li,Li_001163,el_7e1f697800c96a60,True,True,True
Li,Li_001164,el_8a66c82478bfd8d9,True,True,True
Li,Li_001165,el_4fece3cc90795561,True,True,True
Li,Li_001166,el_60269c225e3e9f80,True,True,True
Li,Li_001167,el_64cbd24715004a69,True,True,True
Li,Li_001168,el_ef9528e5052b1cf0,True,True,True
Li,Li_001169,el_afe8bd7c28dde66c,True,True,True
Li,Li_001170,el_8aa27f36ad51b93f,True,True,True
Li,Li_001171,el_29a330bd33b4a29d,True,True,True
Li,Li_001172,el_e4c17b279bcfe52c,True,True,True
Li,Li_001173,el_bfcc4d5784285f7d,True,True,True
Li,Li_001174,el_36370f8ffc9df532,True,True,True
Li,Li_001175,el_372e09c57d1bd35c,True,True,True
Li,Li_001176,el_3c55484f700550ad,True,True,True
Li,Li_001177,el_e180eb4d3c023492,True,True,True
Li,Li_001178,el_f9f74972cbb1f082,True,True,True
Li,Li_001179,el_f62d53bcd9cb1420,True,True,True
Li,Li_001180,el_85b4b5e7bd3aed79,True,True,True
Li,Li_001181,el_5f370b88b3163b73,True,True,True
Li,Li_001182,el_57165447a15cf7c8,True,True,True
Li,Li_001183,el_15da82bccd425326,True,True,True
Li,Li_001184,el_dbc1117197c1fc48,True,True,True
Li,Li_001185,el_462bb8e6bb754183,True,True,True
Li,Li_001186,el_e66b7f34c7a44703,True,True,True
Li,Li_001187,el_686402c158f02dde,True,True,True
Li,Li_001188,el_685327b906cb7031,True,True,True
Li,Li_001189,el_1b4a1b3afde40828,True,True,True
Li,Li_001190,el_61c1396d64433f91,True,True,True
Li,Li_001191,el_6258285b19a1e382,True,True,True
Li,Li_001192,el_77dd794e8929e4a9,True,True,True
Li,Li_001193,el_6719e8043ed6c813,True,True,True
Li,Li_001194,el_2b9e6d6b4dc80e11,True,True,True
Li,Li_001195,el_de62479b62997a11,True,True,True
Li,Li_001196,el_a6dcd3e7a5e2c9d7,True,True,True
Li,Li_001197,el_7fa23c8aa4ecc30c,True,True,True
Li,Li_001198,el_46a13defc10e7814,True,True,True
Li,Li_001199,el_2ad7acfc1d6e2f5f,True,True,True
Li,Li_001200,el_da98202dd036af94,True,True,True
Li,Li_001201,el_9f99b571f5cc62c1,True,True,True
Li,Li_001202,el_dadebc7f31f4c64d,True,True,True
Li,Li_001203,el_9621bb8f1111f616,True,True,True
Li,Li_001204,el_846f4f279af5559c,True,True,True
Li,Li_001205,el_66bb8dc39ac30ac6,True,True,True
Li,Li_001206,el_04dc031186826db5,True,True,True
Li,Li_001207,el_058b4d4d0032f115,True,True,True
Li,Li_001208,el_73853f8b22d08108,True,True,True
Li,Li_001209,el_316ec23006fe791d,True,True,True
Li,Li_001210,el_9e6fc6411098e504,True,True,True
Li,Li_001211,el_81bd853a81e0dd5f,True,True,True
Li,Li_001212,el_6441077859fa4426,True,True,True
Li,Li_001213,el_d01702b71ee4faa8,True,True,True
Li,Li_001214,el_1dfaadfb2569b3c5,True,True,True
Li,Li_001215,el_53e755a3e27ab882,True,True,True
Li,Li_001216,el_8da8f2c34d415958,True,True,True
Li,Li_001217,el_f289f9a3adb7f193,True,True,True
Li,Li_001218,el_64b3958a7cf03658,True,True,True
Li,Li_001219,el_e0ac09370073b226,True,True,True
Li,Li_001220,el_e0316d0d2addf22b,True,True,True
Li,Li_001221,el_3f2db6170ce32ce4,True,True,True
Li,Li_001222,el_56cdc8b75a89a951,True,True,True
Li,Li_001223,el_c499ff625127df87,True,True,True
Li,Li_001224,el_400f7b4ebcace5dd,True,True,True
Li,Li_001225,el_c620d3e19be6104e,True,True,True
Li,Li_001226,el_2685da5e2846a29d,True,True,True
Li,Li_001227,el_86b041bd3c1c864b,True,True,True
Li,Li_001228,el_df502353864b13db,True,True,True
Li,Li_001229,el_672602bd3018cdf9,True,True,True
Li,Li_001230,el_9f60285fbc99a12f,True,True,True
Li,Li_001231,el_e702db77232f89c7,True,True,True
Li,Li_001232,el_2ab3a3a317193515,True,True,True
Li,Li_001233,el_0dad734496b4e4d6,True,True,True
Li,Li_001234,el_e3017590751fd074,True,True,True
Li,Li_001235,el_3ae6c5b650e227b5,True,True,True
Li,Li_001236,el_24fe5127f4a7a667,True,True,True
Li,Li_001237,el_dd8569c0a8f2deff,True,True,True
Li,Li_001238,el_382e9f89e86a48a1,True,True,True
Li,Li_001239,el_50679d80c2b4f934,True,True,True
Li,Li_001240,el_bbbbc09f6751e4db,True,True,True
Li,Li_001241,el_492275535dec1384,True,True,True
Li,Li_001242,el_c3fc8f60fa6ec7ce,True,True,True
Li,Li_001243,el_238d67c1d57f0685,True,True,True
Li,Li_001244,el_fe97f4761be4d624,True,True,True
Li,Li_001245,el_28574cab6c16f51e,True,True,True
Li,Li_001246,el_cff8301c7f527f79,True,True,True
Li,Li_001247,el_b5cc9ef69456ee49,True,True,True
Li,Li_001248,el_fd4546228c530efa,True,True,True
Li,Li_001249,el_523a9d56efa6fbc7,True,True,True
Li,Li_001250,el_c868f880e8ee5bbb,True,True,True
Li,Li_001251,el_18192ad0c800992b,True,True,True
Li,Li_001252,el_989c09145aec004f,True,True,True
Li,Li_001253,el_c069d31b7a6d8822,True,True,True
Li,Li_001254,el_11fb17af7be356b7,True,True,True
Li,Li_001255,el_dd870222151c68f0,True,True,True
Li,Li_001256,el_d07d5e4e02c92d2f,True,True,True
Li,Li_001257,el_6e21c11c96138564,True,True,True
Li,Li_001258,el_31042db93d7ae7f5,True,True,True
Li,Li_001259,el_f719c16e6fe88bda,True,True,True
Li,Li_001260,el_c77a0c4a159eedd0,True,True,True
Li,Li_001261,el_1b8468e678cfb660,True,True,True
Li,Li_001262,el_b91da7a777d35760,True,True,True
Li,Li_001263,el_4e66ece877ea2346,True,True,True
Li,Li_001264,el_df4e8eebb5047db7,True,True,True
Li,Li_001265,el_38b009e6769f0bcf,True,True,True
Li,Li_001266,el_80d8b83d3d12c394,True,True,True
Li,Li_001267,el_60564bbb29541490,True,True,True
Li,Li_001268,el_ce2f3af976524cb1,True,True,True
Li,Li_001269,el_1a9533bc6f3728e3,True,True,True
Li,Li_001270,el_5cb0ca000bdd26ba,True,True,True
Li,Li_001271,el_ff0249820dc0ce73,True,True,True
Li,Li_001272,el_734a489039de473a,True,True,True
Li,Li_001273,el_1623a10c38736dfb,True,True,True
Li,Li_001274,el_7425e9c73c3cd118,True,True,True
Li,Li_001275,el_3e6733051de3edc8,True,True,True
Li,Li_001276,el_610c3becf08ec9f2,True,True,True
Li,Li_001277,el_65c9bfa3a3f87303,True,True,True
Li,Li_001278,el_fc6888455167a467,True,True,True
Li,Li_001279,el_e1bba3f920cca7ce,True,True,True
Li,Li_001280,el_1cf6aaee6a74419b,True,True,True
Li,Li_001281,el_4c379e2106feac94,True,True,True
Li,Li_001282,el_a61cfce2a140ac28,True,True,True
Li,Li_001283,el_4aa4f7a4a0c8b267,True,True,True
Li,Li_001284,el_26713db183b01860,True,True,True
Li,Li_001285,el_2bfab0804f4f4e4b,True,True,True
Li,Li_001286,el_5748f033a4cbd97a,True,True,True
Li,Li_001287,el_78b71bbe52facd3b,True,True,True
Li,Li_001288,el_85c4511531df798c,True,True,True
Li,Li_001289,el_013bb8296acc3bf1,True,True,True
Li,Li_001290,el_9e4664b86e0b8364,True,True,True
Li,Li_001291,el_bc0bc0a058eaa2d5,True,True,True
Li,Li_001292,el_cd4a0b41995f0ac7,True,True,True
Li,Li_001293,el_2802c805150239f6,True,True,True
Li,Li_001294,el_3ebce5321607c1d1,True,True,True
Li,Li_001295,el_7875ca9491615de4,True,True,True
Li,Li_001296,el_a4701ed9547dd235,True,True,True
Li,Li_001297,el_2b4e8b786d6f10a5,True,True,True
Li,Li_001298,el_84f70c36fd06ef42,True,True,True
Li,Li_001299,el_bd0206cc57139918,True,True,True
Li,Li_001300,el_270e4360f07dcce8,True,True,True
Li,Li_001301,el_950fa445408774cd,True,True,True
Li,Li_001302,el_476fd32716734afa,True,True,True
Li,Li_001303,el_f00cc1fd8a168e80,True,True,True
Li,Li_001304,el_0bc813fae1e4bbbd,True,True,True
Li,Li_001305,el_0fb9fb8f2507ab74,True,True,True
Li,Li_001306,el_cc60a1087ce09100,True,True,True
Li,Li_001307,el_dad9aab0f082b836,True,True,True
Li,Li_001308,el_2549756d1ab2a3ae,True,True,True
Li,Li_001309,el_d899301e61a5d5c7,True,True,True
Li,Li_001310,el_c616ad81e588966c,True,True,True
Li,Li_001311,el_d26218aeb39c43d7,True,True,True
Li,Li_001312,el_1a1b640a123261c0,True,True,True
Li,Li_001313,el_698b4a329efe53ec,True,True,True
Li,Li_001314,el_0c74979607be0fdd,True,True,True
Li,Li_001315,el_0e736ae5a275e7eb,True,True,True
Li,Li_001316,el_75ff84ede0ab28e2,True,True,True
Li,Li_001317,el_d9828f90586ec761,True,True,True
Li,Li_001318,el_2761180a51721480,True,True,True
Li,Li_001319,el_f40b5dd940d7bedd,True,True,True
Li,Li_001320,el_81e59cfa42132d90,True,True,True
Li,Li_001321,el_9b9e4001ea56060f,True,True,True
Li,Li_001322,el_ad371f68a725940e,True,True,True
Li,Li_001323,el_669b6136354db98c,True,True,True
Li,Li_001324,el_405fe26cde32f450,True,True,True
Li,Li_001325,el_18de848c5f2816d1,True,True,True
Li,Li_001326,el_2328a3a0a0d2f0f8,True,True,True
Li,Li_001327,el_80576bf8b1fb847a,True,True,True
Li,Li_001328,el_e89dfa692fddecfc,True,True,True
Li,Li_001329,el_a0939b6e98be9293,True,True,True
Li,Li_001330,el_7c59f180630bc61f,True,True,True
Li,Li_001331,el_279f47f9ba4a26ac,True,True,True
Li,Li_001332,el_b2f05f9d0b909623,True,True,True
Li,Li_001333,el_b31b5a8673bbcea4,True,True,True
Li,Li_001334,el_0ce9fabfe5c2a010,True,True,True
Li,Li_001335,el_dff556ce21ffbb63,True,True,True
Li,Li_001336,el_019b55537747d220,True,True,True
Li,Li_001337,el_28d1f9cc233cc790,True,True,True
Li,Li_001338,el_3a3f79895d3985e2,True,True,True
Li,Li_001339,el_b19b2796e77d5de4,True,True,True
Li,Li_001340,el_f1596143e18ac284,True,True,True
Li,Li_001341,el_d97d9e626ba5fe2a,True,True,True
Li,Li_001342,el_f9d29df846d08db9,True,True,True
Li,Li_001343,el_5f7cec37843e50ae,True,True,True
Li,Li_001344,el_2c41c9b670cf5383,True,True,True
Li,Li_001345,el_8efb3d456850dd7e,True,True,True
Li,Li_001346,el_5deb5d052937afca,True,True,True
Li,Li_001347,el_bafff9ab8c844082,True,True,True
Li,Li_001348,el_118d26f716859296,True,True,True
Li,Li_001349,el_6e2f9742bdd98d12,True,True,True
Li,Li_001350,el_e42a634ffd9462f4,True,True,True
Li,Li_001351,el_910f7b2f685b4da6,True,True,True
Li,Li_001352,el_3cccfc93d7445a26,True,True,True
Li,Li_001353,el_747c2687b67c4944,True,True,True
Li,Li_001354,el_112f262199c469dd,True,True,True
Li,Li_001355,el_86f150eda5ca3e15,True,True,True
Li,Li_001356,el_e379e40687cb0564,True,True,True
Li,Li_001357,el_77f881ea85be0a34,True,True,True
Li,Li_001358,el_ee00c3cde89c59f0,True,True,True
Li,Li_001359,el_ada0d7166af707df,True,True,True
Li,Li_001360,el_559a9a86dabc4b53,True,True,True
Li,Li_001361,el_c0f564922e10aa23,True,True,True
Li,Li_001362,el_8f2a042749df6bdb,True,True,True
Li,Li_001363,el_230ba16ec9829007,True,True,True
Li,Li_001364,el_41ea7ef1ec51eb95,True,True,True
Li,Li_001365,el_102212d1372f9b2b,True,True,True
Li,Li_001366,el_bb0aa9b20a59fa7b,True,True,True
Li,Li_001367,el_5906358d45bcf9bc,True,True,True
Li,Li_001368,el_5d3edeffb9972800,True,True,True
Li,Li_001369,el_4a91f3af95a4117a,True,True,True
Li,Li_001370,el_51971f519797b10b,True,True,True
Li,Li_001371,el_114b2b49d3a310c9,True,True,True
Li,Li_001372,el_aa2d92dc0e178a0f,True,True,True
Li,Li_001373,el_8122ada9804c8fc4,True,True,True
Li,Li_001374,el_97960b7842f60d74,True,True,True
Li,Li_001375,el_5f6e1e035f732e14,True,True,True
Li,Li_001376,el_e49126f9fd2ba7fe,True,True,True
Li,Li_001377,el_aa8166058f50e267,True,True,True
Li,Li_001378,el_361c359eb866b062,True,True,True
Li,Li_001379,el_a81f084b3560c53b,True,True,True
Li,Li_001380,el_e03db6a05ec1a19a,True,True,True
Li,Li_001381,el_87beb329a9ee73a0,True,True,True
Li,Li_001382,el_bec446e1ea4c34fd,True,True,True
Li,Li_001383,el_d41f0859ff6cb58d,True,True,True
Li,Li_001384,el_c12a59cc40c6eee4,True,True,True
Li,Li_001385,el_6e7934c2c655207a,True,True,True
Li,Li_001386,el_410141a5a4a45124,True,True,True
Li,Li_001387,el_55ca14a7d00d0db2,True,True,True
Li,Li_001388,el_bb98768d6074328b,True,True,True
Li,Li_001389,el_65897f9fabcb8e63,True,True,True
Li,Li_001390,el_6ebbf9db7853047b,True,True,True
Li,Li_001391,el_029f927a7a1a6082,True,True,True
Li,Li_001392,el_ee3ac0ec699951b3,True,True,True
Li,Li_001393,el_cdafcbc9b9314d4b,True,True,True
Li,Li_001394,el_9b164e618c88f500,True,True,True
Li,Li_001395,el_7ab07f96dff5530e,True,True,True
Li,Li_001396,el_26af5da35bb7c09d,True,True,True
Li,Li_001397,el_28e902125002c00e,True,True,True
Li,Li_001398,el_36ed0c8fa9573013,True,True,True
Li,Li_001399,el_67401eedfe4d40f7,True,True,True
Li,Li_001400,el_3000331a8e75e7f3,True,True,True
Li,Li_001401,el_65c88a5464c38e9d,True,True,True
Li,Li_001402,el_e78c6f740a86feb7,True,True,True
Li,Li_001403,el_896aa0c30a4d9abb,True,True,True
Li,Li_001404,el_eec81d01e08136a3,True,True,True
Li,Li_001405,el_76c1a2e600d1c21c,True,True,True
Li,Li_001406,el_a1b34cea4f3080ca,True,True,True
Li,Li_001407,el_0b0bb021584364f4,True,True,True
Li,Li_001408,el_df6c256eaf576014,True,True,True
Li,Li_001409,el_77cbf18ad402a1ac,True,True,True
Li,Li_001410,el_2af92378049cd2b8,True,True,True
Li,Li_001411,el_df84b3f6606a502f,True,True,True
Li,Li_001412,el_973618c0dfd40c64,True,True,True
Li,Li_001413,el_01750741a9a23ac7,True,True,True
Li,Li_001414,el_bb4186bf753d0b42,True,True,True
Li,Li_001415,el_2c29b42616f683b9,True,True,True
Li,Li_001416,el_2ce491ec76bbba99,True,True,True
Li,Li_001417,el_edf5787ad471901b,True,True,True
Li,Li_001418,el_22b4c8d78c69a2fe,True,True,True
Li,Li_001419,el_3bb120c140f6301e,True,True,True
Li,Li_001420,el_b6f8056cfa945f54,True,True,True
Li,Li_001421,el_56ab5a444a84d627,True,True,True
Li,Li_001422,el_8e1626e1979f80de,True,True,True
Li,Li_001423,el_ef12641ce1e43dde,True,True,True
Li,Li_001424,el_c396a3a75371c19f,True,True,True
Li,Li_001425,el_6257baa213a96b66,True,True,True
Li,Li_001426,el_fe339b6150d20659,True,True,True
Li,Li_001427,el_54e1e61fc4c04957,True,True,True
Li,Li_001428,el_b004a155fc874613,True,True,True
Li,Li_001429,el_260d5676d4196bd2,True,True,True
Li,Li_001430,el_cb9af0343c7b762d,True,True,True
Li,Li_001431,el_e5db6f4f47b421db,True,True,True
Li,Li_001432,el_780ab8480ae552da,True,True,True
Li,Li_001433,el_566e3fe626430326,True,True,True
Li,Li_001434,el_6141a89bc7761031,True,True,True
Li,Li_001435,el_188e635f5579138e,True,True,True
Li,Li_001436,el_7f046923e516d252,True,True,True
Li,Li_001437,el_917dc67ca2b7c3ce,True,True,True
Li,Li_001438,el_6dc0d08ca671901b,True,True,True
Li,Li_001439,el_30e677bb4bd98664,True,True,True
Li,Li_001440,el_bffc6b00b8a08dc4,True,True,True
Li,Li_001441,el_4ef9ebe3e0c81507,True,True,True
Li,Li_001442,el_65d96c319605759a,True,True,True
Li,Li_001443,el_6eab89df60c5023e,True,True,True
Li,Li_001444,el_5b7b90f6198be9ef,True,True,True
Li,Li_001445,el_59405b1740a01df9,True,True,True
Li,Li_001446,el_fad0ccc12b9abd3f,True,True,True
Li,Li_001447,el_e75bd4bb2ce84208,True,True,True
Li,Li_001448,el_2b211e2a84e8a0aa,True,True,True
Li,Li_001449,el_4e0715ca43bf1b32,True,True,True
Li,Li_001450,el_1950feaa9cedd3d4,True,True,True
Li,Li_001451,el_fc036c18c331254a,True,True,True
Li,Li_001452,el_f2bdac03ade2d06b,True,True,True
Li,Li_001453,el_3c0d2a56f499f179,True,True,True
Li,Li_001454,el_cf1703f84a629736,True,True,True
Li,Li_001455,el_a23821769e7bf5d6,True,True,True
Li,Li_001456,el_d140a560e6804669,True,True,True
Li,Li_001457,el_1b8e87396ba282a2,True,True,True
